,Date,ALLY,AXP,BAC,BCS,BK,BMO,C,CFG,COF,DB,DFS,FITB,GS,HBAN,HSBC,JPM,KEY,MS,MTB,MUFG,NTRS,Open,PNC,RF,SAN,SCHW,STT,TD,TFC,UBS,cor,cor_lw,eig,banks_index,spread,index,spread_ch
4621,2018-05-21,0.005939227602163699,0.010397239412835768,0.009583432887100729,0.0017560092578119413,0.013342618254307048,0.004208192968198521,0.006718004522016985,0.007940376700176444,0.001140485441511796,0.0,0.007769388970751079,-0.07926131310504292,0.0029536944835257817,0.006613899629553943,0.003816713277308592,0.009178449080257556,0.00790145156705857,0.008160367709254102,0.0012096855927730132,-0.0015480230375826132,0.0058431265885707795,0.009927852646373858,0.004503819943562526,0.001045639066083126,-0.00815650383173594,0.005072775839723098,0.006745815601166827,0.003238407853968228,-0.0014565025426116485,0.003757004017566734,0.5987936067595568,0.6326330531099047,0.6490505464259448,-0.011889747205344192,1.14,-0.0011247441666154545,0.0
4630,2018-06-04,0.008067700315598003,0.01221352583760571,0.0,0.012855998924125256,0.007588119671718241,0.007628048785090602,0.0008919108259264341,0.006725725968145024,0.007069822444396134,0.01539847880556211,0.012836056982047817,0.007802324583492393,0.006744156412444191,0.005266398935352745,0.006356311588180397,0.0004612095742213551,0.007594879153019152,0.0066393116019280995,0.0022902599466148033,0.017886200294088272,-0.004255216319071442,-0.007571485634481068,0.009784865108542151,0.0075309733250286115,0.005386010584193857,0.00229174584807601,-0.0004066795753338015,0.0029351107638793117,0.007894531067611066,0.0012803201308841938,0.5786513644626808,0.5756333101891701,0.6125005740505695,-0.017411085559245754,1.2,0.002295844301360539,0.05263157894736836
4635,2018-06-11,0.0030041827009281707,0.0019803835548739546,0.0016662722797962104,0.0064396062089771,0.0024322852317399946,-0.008487424129832277,-0.005257482298581584,-0.0030967008003043306,-0.007322020486210223,0.016000018707455155,-0.0014593464122963917,-0.012260448938272162,0.002998957060940999,-0.008285304587609454,-0.0018226755482175783,-0.002519943999048868,0.0009735464462012899,-0.0025043541947642467,-0.00750964143109456,0.0,-0.003928195730293571,-0.003554820826752181,-0.0122272270705156,-0.012558742130343692,0.03243220418504267,-0.005543141703120202,-0.002189768479306853,-0.0036108684359956733,-0.007326144189882089,0.029773452154791213,0.5658439932353251,0.5517391412045459,0.5910478892275557,0.021430536589419402,1.22,0.014046187492653628,0.016666666666666607
4640,2018-06-18,-0.001135920522419176,-0.0005071571474363212,0.004098107838481413,-0.0018902221322009138,0.005445223805490063,0.002198154003669961,0.006180327831147414,0.003597061898896081,0.0017477577675812928,-0.0018018882332536679,0.00026820713600606005,0.0,-0.0022851421142706663,0.0,0.0,0.0025952512751790113,0.002452080375882293,-0.00762329237634507,-0.0038344983094298346,-0.005093333387304666,0.0020585838878930396,0.002793773794343535,-0.010210578788799607,0.006992918137479931,-0.003669593465273957,-0.010875532082663453,0.0032539619173488354,0.004355980356003375,-0.0007644925391191437,-0.01736338876553345,0.6003913793600276,0.5798779659425721,0.617390004383936,-0.027429579336245458,1.22,-0.005175885349849807,0.0
4645,2018-06-25,-0.02914460578544098,0.01347335106544767,-0.01759223863769921,-0.012535947374566647,-0.019030920517772776,-0.013631720412445758,-0.021577367753848664,-0.008013829064561051,-0.005578578673536949,-0.010899227094103958,-0.015390827187348854,-0.0013288337478912782,-0.019821320525852504,-0.009772043209726133,-0.016475556786176737,-0.00907799420775901,-0.014215409278223845,-0.019636140862648088,-0.0065904284673768965,-0.007042247017941761,-0.022180944270412728,0.01672053171911081,-0.006673585547631755,-0.009713911115637686,-0.012750418703972866,-0.027140367005790256,-0.02262055326922785,-0.011383247117738526,0.0019376694578874254,-0.022450353813086465,0.6262184242441435,0.5935108475736076,0.6488664908367882,-0.005976833943822646,1.29,-0.00826168918592074,0.05737704918032782
4650,2018-07-02,0.015226494565443005,0.010204016579327568,0.0031926794153227522,-0.007976210464973765,0.0029665537458130053,-0.006083385489833004,0.0035862650579918665,0.01233931791962184,0.02045684575447737,0.0018833296737530425,0.010509607297519263,0.013240340707606268,0.012195583546045219,0.004742494865705105,-0.013152427989552073,0.00844508683055123,0.016888053622740262,0.006751296294666087,-0.00035236013025619073,-0.02300886942418079,0.010982667704972693,0.01353281392180905,0.0060694783630652616,0.006186816093161518,-0.0037454003332760832,0.003913727902136177,0.009990356534291589,-0.007604685384538845,0.014274453712822543,-0.010430214568234009,0.6180510318103418,0.5874843516666013,0.6449487335015286,-0.02752724763219261,1.3,-0.013850099180406472,0.007751937984496138
4654,2018-07-09,0.02857118276023396,0.014108991118080727,0.0363894303120178,0.011940624757050822,0.01710528766106667,0.005003151313679899,0.026809847965981515,0.02922509790885197,0.03939711030996662,0.0069808625655709555,0.02243035905994506,0.028140283166931068,0.027954277873061706,0.022864916141166702,0.015061372421232289,0.030943581990760416,0.02994941658873418,0.028031383618130956,0.021543430463792923,0.028622512172568948,0.029217318874926734,-0.011876058323432304,0.02051454844838796,0.027288228817957894,0.010733376485325241,0.024679315137827285,0.018545059155255172,0.006996284757070814,0.02675241251512772,0.0013012994559933322,0.6159550560190893,0.5720533484858428,0.6431670804983866,0.012462572591096732,1.27,0.026126237930948815,-0.023076923076923106
4659,2018-07-16,-0.0025623642520020695,0.0018907788418105476,0.04308250453841356,0.018719269312516662,0.012634470122546038,0.006125467771065596,0.03671654248478018,0.01575223696992034,0.013954836338953447,0.08007127516086099,0.009586279468631886,0.01271927877820711,0.022216479307962222,0.017065179645041173,0.0012647704495345469,0.039676498426275186,0.01840472231711532,0.01705490704178847,0.010033225888414377,0.01060069688994325,0.013648673185506777,0.002188351387994447,0.02562416685075819,0.01743172165103446,0.009225080629241766,0.008692028529686091,0.008221397823539478,0.0036402872516640983,0.013940558856361474,0.014666748441470867,0.6279316716845774,0.6111448589264081,0.6589730391153052,0.0006679359998649215,1.23,0.007832480424736277,-0.03149606299212604
4664,2018-07-23,0.007930529127584629,0.010683977448509685,0.020577466075324624,0.004016074147416893,0.015058941612699828,0.0018998849656159944,0.014302247589536021,0.008209068627481608,0.021804127514966076,0.012468858687346929,0.014848954670524606,0.02456995130635553,0.008934571484179976,0.01788042403444079,0.008653445527335935,0.018601502265499503,0.015594389077172144,0.009349699111292908,0.009421997626757328,0.04890387356626191,0.02942555458618612,-0.0018733321865898045,0.011649274833040124,0.02525238243361705,0.007366537651642302,0.008820638461064068,0.01339216687786493,-0.002417466915918154,0.016219680112918633,0.009102788856414135,0.60323553361372,0.5635280608274631,0.6359081909804126,0.019929401002697578,1.21,0.0006469722823041479,-0.016260162601625994
4669,2018-07-30,0.004403788501557759,-0.028887645568406173,0.008048862627220377,0.012782588347076684,0.006211145453833389,0.0020093399723919436,0.008369318171236761,-0.0007482423346312217,-0.007409572245536622,0.02979069085497721,-0.01722282075375592,0.008133088659965093,0.005512461973954164,-0.0012894762079294075,-0.0008298613904484942,0.00603305772162388,-0.005641635045427362,0.0029555121045485855,0.0002845200514194346,0.016077232289849475,-0.00856163521571407,-0.002928522967466707,0.006648071286486035,0.014009164268737218,0.009954629753243127,-0.023406231270507227,0.0025286501585424226,0.0034025534802375468,0.002338556410614867,0.010532798941695898,0.472630133616557,0.39290737534581305,0.5030245899203932,0.024588605795900387,1.16,0.00708427093690589,-0.04132231404958686
4674,2018-08-06,0.006761835463404475,0.0012897516258396635,0.0003174042144420408,-0.010945136154481672,0.004926762161339138,-0.0006289659320118934,0.00013850402820247965,-0.0071745145828365775,-0.001551290053369403,0.00159999259184751,-0.0027267546338211046,-0.00504893004095508,0.007860543847645118,0.003814405323351311,-0.016316884356989414,0.0002565908172191822,-0.0028089900946949298,0.0016030114969298737,0.0042995982919560305,-0.01929258675350931,0.0065568947587120174,-0.004281691127598464,0.0025511101486579424,-0.0010446997578337225,-0.009191273505924857,0.0021873285707354473,0.0006907294326139457,0.0008436154532918128,-0.0034884613399256414,-0.014842289402721809,0.4223236251700466,0.3556123599237231,0.44632500828818483,0.0059312122237398235,1.15,0.007552337375842599,-0.008620689655172376
4679,2018-08-13,-0.0014858659545365915,0.002264373698553035,-0.022763796611051546,-0.01647777971769948,-0.01724830530649535,0.002029792928407659,-0.01565644596774729,-0.010677957970227192,-0.0030180317275645407,-0.031302820594131475,-0.002549383475648037,-0.007157427794194038,-0.011976907380421342,-0.008207139490870707,-0.00862257174336778,-0.015899260264208515,-0.009354327045489663,-0.021492306493612334,-0.005346096279331025,-0.013468000494176735,-0.010239756336745676,0.0027409358677747964,-0.011424669365273532,-0.00940898854718697,-0.028901824393014808,-0.009879347488651935,-0.013572796982282753,0.001186922265524304,-0.004729187115195876,-0.010249731643251603,0.4580417317686495,0.35576360819264696,0.4844917681306827,-0.009887485114410177,1.19,-0.0017005580622302396,0.034782608695652195
4684,2018-08-20,0.0155842188689852,0.007764664576786373,0.004229110944715009,0.004192975926628595,0.0048364821854371964,0.0024674853121087192,0.012343936754080298,0.003932239567394857,0.007260359797772287,0.0017858000195238866,0.007700174206169308,0.0047153139754660955,0.010283740017889675,0.0006210322067223828,0.002893970764328735,-0.001307064665888702,0.0069474891392757865,-0.0016537624596779654,-0.005439212236028834,0.009917345601315297,0.006870958063034838,-0.002460778710012157,0.0022828516144486333,-0.0005130006573170753,-0.0020002039253459447,0.0102159883167392,0.004825507634224513,0.0011610713091363412,-0.0026704147496757757,0.004524992292561869,0.5002308007332702,0.388955411571396,0.5256992882042822,0.007695797765898016,1.19,0.006513924004420746,0.0
4689,2018-08-27,-0.001102368729800851,0.012197475522130352,0.013596474130923353,0.01774521630524628,0.007991036635936366,0.006384493793765822,0.024338194517685707,0.011721698687510607,0.014478119212171459,0.02985069800649809,0.010093169435637428,0.009847080962493093,0.03185743198835622,0.0037016127310007807,0.01819441913883435,0.01770131060549751,0.006149433221540157,0.03635247069420866,0.0055017487122415165,0.014950191507149935,0.015062553889251262,0.0,0.019590068939940863,0.009345792629140925,0.013833937911610583,0.016221463638061095,0.01091477825678755,0.010124522040777961,0.010442771201955248,0.014111687903816783,0.49133774420863624,0.36868324055249924,0.5191856845238652,0.005182286625100341,1.19,0.01077812367591724,0.0
4698,2018-09-10,0.0030032240758419704,0.011406529331349224,-0.0012960963560589844,0.017372336631209295,-0.0028746567130352174,-0.0029392024589007804,-0.00014376921373826512,-0.006096272216070231,0.0010163107712226616,-0.0017969370382797667,0.008649772605988426,-0.0023737281772296948,-0.008550169176088973,-0.006769155760345091,0.002101985704985765,-0.0053359099448795355,-0.009474408718724181,-0.005806793936479426,-0.0016779376672863,0.005000034968058342,0.004056833509995972,0.0013599412668059419,-0.0021684705142037686,-0.0035692307163861514,0.014432813002480005,0.009170690412405813,0.008335342463877904,-0.0011585478932645277,-0.00423262680694747,-0.007662829157920048,0.4662077844080152,0.35153702160728445,0.5018538318028424,-0.0037083578307566256,1.2,-0.0011439873591808647,0.008403361344537785
4703,2018-09-17,-0.006268106980676147,-0.003285877726194708,-0.0029637010577399092,0.007700732558615364,-0.008325194587863849,0.003920158635081217,0.004819674152921394,-0.00622834181205445,-0.009082802492680675,0.009649170579694166,-0.003597301210121806,-0.010337621852979484,-0.005888984737323133,-0.0006383509774698926,-0.0004593119140856583,0.0029956272884266166,-0.004012020140455652,-0.010582868867440975,-0.0087606298625853,0.008250856634815396,-0.01094568465936252,-0.0037282274439893737,-0.0052707466884399645,0.0005272283147792489,0.014056168731344076,-0.016418982872574817,-0.016153303966063293,0.0033035530168175065,0.0005977157873260364,0.0025607920573853526,0.4642141112481857,0.34588003579946985,0.4893295586429263,-0.02233317340349472,1.15,0.007787972604705873,-0.04166666666666674
4708,2018-09-24,-0.00871465510659375,-0.009468028087557756,-0.00934557360704591,-0.0074309624752849635,-0.019104664904586066,-0.0017895285871734057,-0.004180656665288773,-0.013908712376359045,-0.01393796047096274,-0.008103690398265306,-0.014626838570085843,-0.016610057646381904,-0.010368111872029573,-0.011285419554381004,-0.006010563749142439,-0.009588282885150567,-0.00866197420796122,-0.017203068315066683,-0.016474106192505333,-0.010920389468102698,-0.009496824042289798,0.0063296588427713685,-0.01909604185563485,-0.007716109633390311,-0.018621854550070482,-0.005401095320626159,-0.01937548151693158,-0.004543833853392298,-0.014774545879273293,-0.006662629231784956,0.5286011908014082,0.43068509257688076,0.5594283928805914,0.020428980391556717,1.13,0.00619870981280779,-0.017391304347826098
4713,2018-10-01,-0.0041588247947129675,0.013240726970239258,0.006449397607236174,0.007821323334101793,0.01784687981821964,0.01066315504495341,0.0026484185708710584,-0.005444967149226043,0.0002106100128409505,-0.00968305374352807,0.003662592889425609,-0.004297946523299845,0.004860655972220407,0.0006702644912370825,0.0027277636191453958,0.005849063237099772,-0.000502455756452358,0.0012884350630906205,0.0009116740175467708,0.011308589824603255,0.014980924992269218,-9.503217321116253e-05,-0.0014684416406346434,-0.011444112219002656,-0.006000155056338108,0.008137961187455911,0.02064963403178144,0.005756638421882343,-0.003914514659012713,-0.010171613810742497,0.5907754958624404,0.5240842823791384,0.6263018071729423,-0.04213301737313602,1.13,0.0015264272111135124,0.0
4718,2018-10-08,0.00298829737750661,-0.0022383115325492753,0.0013231073245214553,-0.01219525846873859,0.0036128497830798523,-0.003064532136523024,0.0023475079965038503,0.011604028252950815,0.0038519067238262927,-0.0062949348396031946,0.002343167233564314,0.014149171565046359,-0.0015948734793344022,0.013680928069200293,-0.005933355472388158,0.006107213832496905,0.011335641423981357,0.005775536314941654,0.010575778210243802,0.007812455180101763,0.009172384476270778,0.010970624134990059,0.00887954365521093,0.008090612052278123,0.012048046365306542,0.0036905252976688896,0.008915085662890565,-0.00454026811950814,0.015309154670831715,-0.013227451621490083,0.5749197913639637,0.5122937800322542,0.6175613272600667,0.010640272605523693,1.13,-0.016662739890693223,0.0
4723,2018-10-15,-0.0019134856351400442,-0.0036894306688229905,-0.018973912046982067,-0.004602970363230985,-0.013238189941291334,0.004181407781927771,-0.009020669265963344,-0.007200484630081272,-0.0026434988207034715,0.017527690679817187,-0.00710980737676814,-0.0048438347567213436,0.006312120001147559,-0.009742680788755176,-0.005240262654542582,-0.005703655748317993,-0.009651788695506536,0.0009209888563319613,0.003091334168806137,-0.0049504510320889095,-0.008884671158004398,0.018169391036903737,0.010783629121892568,-0.007518689240706089,0.006135012300028997,-0.02795334051097631,-0.0031914987218438773,0.00035083704488192424,-0.0019199904396363099,-0.0035038997666669847,0.590504477493165,0.4263581630067712,0.60840547217616,-0.055179500552195226,1.15,-0.03951303722785393,0.017699115044247815
4728,2018-10-22,-0.02390136615823768,-0.020800133161023693,-0.03319214041957674,-0.004689585622665304,-0.01962046036091203,-0.0061993969338948185,-0.032965182629745904,-0.01649699405061167,-0.03372281604826888,-0.018315029963408724,-0.022491215644055984,-0.03608046200420534,-0.023616496624707328,-0.038028157420921915,-0.002718725535601263,-0.014363888868886288,-0.033071917020840114,-0.028220611576492693,-0.028469594847831958,-0.009819957687141612,-0.012991259061846727,-0.000701188956629295,-0.02956213112258821,-0.030177689820240494,-0.01886779685644746,-0.026265055446466623,-0.02866939050035433,-0.005141832889387965,-0.03761201096449185,-0.005057834971494701,0.5645373150645049,0.4583319506159458,0.5903273426618988,-0.006069053799489299,1.18,0.0036579178153053338,0.026086956521739202
4733,2018-10-29,-0.0032839385143690336,-0.000592545880646167,0.008336475652996667,0.02217032064303215,0.012834740907993414,-0.014695798605161126,0.002180620460684235,0.008366083333964713,0.008279590616398158,-0.0031022554903490374,0.007416300084961858,0.029775644027668635,0.010030208177611133,0.01983839472561999,0.039317275136356855,0.013826996502341204,0.025205305920328547,-0.00045504857048606073,0.019050188333738394,-0.013651863802616737,0.01627275140747253,-0.00715488529698316,0.022687484728511453,0.023038591333131242,0.012987170572807072,0.011808435309364596,0.0003011731774835713,-0.0014492958335809991,0.027754000668042345,0.003787838304255553,0.5677069222516062,0.5154216257649791,0.6093525508678579,-0.041841844257559546,1.23,-0.032909883051116307,0.04237288135593231
4738,2018-11-05,0.012683246169840512,0.014463542806395946,0.006095313401536906,-0.0032823242002896214,0.01609864192921684,0.005190719980625813,0.020934358654904006,0.005597294823283638,0.008937851182587941,-0.005703595295604158,0.00640110515654535,0.00767565993627195,-0.004223139590107006,0.00559833810606003,-0.006196458630915558,0.006551210758054982,0.003255258640051384,-0.0028290252390654747,0.003167318657691931,-0.001666704813639286,0.020083454735279282,0.005198406972029557,0.005389633304298647,0.003476006952431998,-0.01821872604292374,0.0150278800623731,0.027579412013608806,0.003774905598716183,0.011388956242335935,-0.009129282704805952,0.5877446710827106,0.5214178788292111,0.6222969037932069,0.039594660125303216,1.25,0.01629739863019508,0.016260162601626105
4743,2018-11-12,-0.015527848258839017,-0.016531209505590616,-0.026998470277533992,-0.0459016753142828,-0.010721870131851774,-0.0040093089272240645,-0.02357069648888055,-0.011560840570682296,-0.014159339943912608,-0.038537577046507177,-0.017290037425406468,-0.011445249183762662,-0.0745563516511748,-0.006816440742756891,-0.008488861564633576,-0.021026312687201454,-0.02223411626797256,-0.03498793553982549,-0.009536854248806792,-0.02020200074126499,-0.016030220752455193,0.005208833211762909,-0.01087692795316808,-0.017981248145871098,-0.03278692899737379,-0.019101588754071308,-0.019238665457006032,-0.01190064580773087,-0.004333977696547864,-0.026428710606634986,0.5982455732153988,0.5204249787590648,0.6267698452647249,0.017184193023447536,1.23,0.017444371970371852,-0.016000000000000014
4748,2018-11-19,-0.013427976982147372,-0.01105437499433315,0.0,0.008284123486108852,0.014780472479345885,-0.01314769655985848,-0.005080819695530536,-0.008549377585659546,0.001027098829956552,-0.0030581968094994805,-0.010463423154808749,-0.0007299518680052852,-0.019295374427583223,0.003380609865996753,-0.007812597469705862,0.00763710449681998,-0.0016401912086052572,0.006345126851708072,-0.0027214232127044102,-0.03304348821225378,0.0005125593857804311,-0.0028962441174684717,-0.007991810448496839,-0.004321051040703017,-0.0020662575957868246,-0.02108171524537894,0.0016746358712185216,-0.013954198788000749,0.004473596812324843,-0.0036495965064945457,0.5620917177934549,0.47508612866872224,0.5867456328241349,-0.007903606422741127,1.36,-0.01556994677969592,0.10569105691056913
4752,2018-11-26,0.03492578680274261,0.03726131942075117,0.021876109542002142,0.029832933542790707,0.021459883594771245,0.0004082117381498662,0.03206455374704387,0.024723086761284874,0.02732677560089969,0.05189187737960732,0.031236670704588354,0.020591866559727112,0.027710056136751593,0.019350619774665567,0.03425971762556035,0.024472574340125508,0.03038813642230309,0.027855283439782053,0.016860940561931992,0.0,0.022328364873404505,-0.008160798344585496,0.022093176618054766,0.023809679923181726,0.027957020149598222,0.022912836747049914,0.028237387623361032,0.008195103010219418,0.014889946669161658,0.025260115046905618,0.5839913829423444,0.4995814326282802,0.6106335242640221,-0.015833463123706037,1.38,-0.029578070347267893,0.014705882352941124
4757,2018-12-03,-0.0037482709350195043,0.0008019441731639265,0.004929505299834602,0.0072552466339024235,-0.01305793285085044,0.005100600402778044,0.005711044589916892,0.0052254855894253716,0.008809118669439675,0.025109169804020448,0.005469741569274156,-0.0017901552366570428,0.0049292015060606875,-0.007539412562575065,0.021861736294373824,0.009443210029937754,0.0054523914787130145,0.022978356805144262,-0.0026624282881361205,0.0036764670434088487,-0.002620019830303244,-0.023244232648740315,0.0008838352041351527,0.010942306402859314,0.02310916172380395,0.014732041365802973,0.0017805078870749558,-0.001446855949837178,-0.007240624506145266,0.014782073440275934,0.5778774516333406,0.49925195890766444,0.603360688183213,0.03784273797912996,1.44,0.053030800669634726,0.04347826086956519
4761,2018-12-10,-0.014943288535364196,-0.008342668303326195,-0.02634692651804793,-0.011643121793983968,-0.0031439188517468075,-0.014478339372622995,-0.021936292142153424,-0.029082002532878293,-0.0026607748367393214,-0.04009169305187377,-0.0015417324438560254,-0.028526742890173096,-0.004675295377188582,-0.029806443685786888,-0.010771206498742969,-0.01868512855342197,-0.04363396428449118,-0.014762729229833793,-0.015962741214403442,0.0019157527363558025,-0.008208793857355623,0.021981530574629482,-0.01817300566002089,-0.034227985874555666,-0.0176991399890557,-0.008921981357125519,-0.015528960766933553,-0.010668689991129132,-0.01489733170588503,-0.0151153815538152,0.6203458657973896,0.5395085050697894,0.6457191446966,-0.09339964765095055,1.52,-0.05720834709841427,0.05555555555555558
4766,2018-12-17,-0.010869396834762624,-0.04276260219078998,-0.00040834121633970266,-0.03439496195287517,0.006369340704665438,-0.011766733975958177,-0.013994735199451935,-0.005948451766387364,-0.023116993130760766,-0.02272728495693277,-0.03105794525777472,0.002534059719226045,-0.027551016089212954,-0.010806297623700889,-0.004889971161593509,-0.012762887352126606,-0.00991413630009097,-0.001008970797819142,-0.009877401034588673,-0.0019802432681454984,-0.008683641488805072,0.006899678600658099,-0.0015189585624996171,-0.00593925103879811,-0.008810429828689403,-0.011895830280286068,0.005666683830327424,-0.013269064533307562,-0.011169177478267733,-0.009701072635419306,0.6312466591302373,0.5147320894760412,0.6453532037479169,-0.055812398443272015,1.48,-0.015246005406642893,-0.02631578947368418
4771,2018-12-24,-0.026290866321751594,-0.020037275408689714,-0.027385478788023665,-0.013605297348401435,-0.00336033711248096,-0.009358908140661981,-0.01950650780502916,-0.020336671535088446,-0.02224075540798942,0.0050825686760831434,-0.023226896240512107,-0.016277776951314382,-0.023117609374539327,-0.025884417308515872,-0.004684742850132095,-0.021556583212429592,-0.03356666378990647,-0.017781335532456644,-0.02148219478942337,-0.004228325760225138,-0.026829433760470534,0.02636572056734432,-0.015965595168251467,-0.02255035828949825,-0.00917429226651667,-0.022738756251679315,-0.006481581382158597,-0.009228616786411403,-0.026191884699735435,-0.005054705880237931,0.6294211441015427,0.4666536268776893,0.6361573991062535,-0.06628701016551619,1.55,-0.07341115175383572,0.04729729729729737
4775,2018-12-31,0.007111023427787133,0.009531915743467456,0.010250047539681617,0.0,0.009003075287684847,0.004303065107287729,0.00443745560092923,0.005410997142338836,0.012456275158277297,0.012422236430011058,0.011490243925155408,0.006846435234357351,0.024658500386655735,0.0025229226950824746,0.0009739204332031015,0.008158466722225421,0.011635816237401064,0.007112280264399029,0.013453403143522946,0.008281565731855123,0.009906489684162079,-0.003753662109375,0.01334859765180818,0.0022469935690356824,0.009009245122287846,0.011446490946138699,0.0009521752674139794,0.004038690878416018,0.008614687006944344,-0.0016129815616636733,0.6670937885072151,0.5266973605777485,0.6804304642448746,0.043791122113768344,1.59,0.040982054358652986,0.02580645161290329
4779,2019-01-07,0.019214119107635153,0.005428244689269057,-0.0007819044578281087,0.010152310510336493,-0.0022961117155835264,0.004012893742504131,0.008706798063061738,0.012333833324347676,0.005531807095174424,0.02112672185818365,0.001631527438880509,0.0056540829969145,0.005541478234126984,0.004039213415595322,-0.013458378871219145,0.0006950146230790821,0.010269621539091167,0.009927350469034257,0.01227400322881711,-0.007766982740254447,0.0025958770372012108,-0.01959210710802939,-0.002227246046644038,0.016961413355357724,0.012711896941006051,0.007068780950293618,0.012462759849821703,0.0029550957580843917,0.00795593004501094,0.010124594484396843,0.6968245731210494,0.5632084743242008,0.7165048502478636,0.039967256995937284,1.6,0.01467428864856557,0.0062893081761006275
4784,2019-01-14,-0.0004044913411219708,-0.0011160606077829094,0.013062160785914712,0.018495813890295976,0.007071370489111883,-0.00143033132138215,0.03951294988138021,0.013178199641864952,0.0056835051064916264,0.002336376361459669,0.010393311778234438,0.01237042935828514,0.010117029416033763,0.015835567186148092,-0.010622851550112222,0.010309160897690628,0.017544153375222526,0.017728765418707937,0.0015253380293951402,0.0,0.004786850255068531,-0.004909098012824797,0.004164930822366131,0.012178923808877862,-0.0020409564170692507,-0.0004565184625836549,0.02163836694138377,-0.0030850318154144185,0.011839591615889988,0.006069828255549359,0.6995247951672265,0.564448239683804,0.723186735122047,0.01213621594539216,1.54,0.01762887402958202,-0.03749999999999998
4793,2019-01-28,0.002716248146581668,-0.0038698971065440624,0.0016903518092201697,-0.017401375979146816,0.0007492742514394468,-0.007348794929439739,-0.002655378685492038,-0.0028215955702310946,-0.0017582557797453102,0.003246738086780887,0.009440760500715406,-0.0035998672391812647,-0.005080965776402602,0.0014756804289568493,-0.00573355327790126,0.004739091217623503,0.002379342733001444,-0.007677758655984301,-0.0038024275121654183,-0.005607426823543427,-0.0030727041087459384,0.0024522886117160914,-0.00040057861189257693,0.0019169931602769363,-0.007968110862085376,-0.00938105060986516,-0.015280718970641094,0.0027243740221678525,-0.0020253997800488976,-0.00458019425938605,0.6911944062668556,0.538100013301718,0.7024307653496995,0.08393469062072367,1.4,0.02505896990713352,-0.09090909090909094
4798,2019-02-04,0.010289613775539053,0.0034930639841725952,0.01761786961169154,0.0048369500917258,-0.004560999608579586,0.00559053022391498,0.006125362178910576,0.0076047056069967756,0.006305223389021508,-0.005649750094974038,0.010526361255124517,0.01004856779770491,0.006004106030372158,0.006756580302220927,0.006233600481952539,0.00356214333593341,-0.0018040094912467053,0.015303738482823181,-0.0011584844765191171,0.011428560529436416,0.006777214685621535,-0.0005172016094330267,0.015481311514500717,0.009132734318151758,-0.002145806026578878,0.0036147580715233385,-0.0009834615951455072,0.004079311381035122,0.0042972686492559475,-0.0031079701841200125,0.6415186403023675,0.5125498078535907,0.6488451857248754,-0.009218415669399849,1.34,0.023259250657917896,-0.042857142857142705
4803,2019-02-11,-0.0003782791303950095,0.008515440510954875,0.004241709879696742,-0.009840123147346058,0.003472823586688767,-0.0024636807423267237,-0.00645038185772262,0.003680564434658029,0.0026979207823927265,0.015872941433138887,-0.0019112343502435403,0.006810357892329755,-0.0017738000279600152,0.008076400488325586,-0.0016764756232180433,-0.004735676294648994,0.0029463198538894897,-0.014702457426493565,0.017835700155841794,0.003853560829674585,-0.0001119890826296599,0.0023703569043859174,0.002721806973563723,-0.00518130394811156,-0.0022075697902962377,-0.00044665316913350406,-0.00246510082901219,-0.011549362665738139,0.00656820210039033,0.0007885416318005323,0.6141201524781004,0.5335908003900598,0.6317499886209699,0.0007236606264338086,1.34,0.002183607599030246,0.0
4812,2019-02-25,-0.018924040851616142,-0.004746893306027178,0.006533914872972391,0.013480399162690615,-0.005449296126933012,0.0018635360082668306,0.006080549614422948,-0.005103208683205573,0.0027093964030142637,0.013873012387574102,-0.006017199010365903,-0.004671231759936889,0.013520606833225202,0.004884834679838024,-0.002947797773825811,0.010476410215568999,-0.002266527366444948,0.009571784413073159,0.0,-0.001897486163352835,0.00043208219059232,-0.0025937963065783,-0.0037052679878089023,0.008005006514678836,0.012820529625422239,-0.003465588865426028,0.0009670055952410994,0.0008620273400159473,-0.004467191869640841,0.009724561699645307,0.5217564697837552,0.4536717291901482,0.5555148397782064,0.03822310776440618,1.31,0.033899940503996806,-0.022388059701492602
4817,2019-03-04,-0.0033294326299414534,0.0009182404455720938,-0.00955336032715004,0.0046728565876634764,-0.01480353317110028,0.0014179845911099775,-0.011167929421973977,-0.004054470605634797,-0.011274851391315233,-0.009687904663261304,-0.00556794614262246,-0.007254401965528845,-0.011200840205190188,-0.002083336209121822,0.0017239565624640463,-0.002298486162651603,-0.005190075642999559,-0.011764688266937107,0.0014486485578597552,-0.0019194297137458127,-0.004187961896127024,-0.0009941953191816566,-0.0022901607882339636,-0.009196808904056941,-0.014403139891151717,-0.024780938359170723,-0.017994333958195274,-0.0010618038034365673,0.000579300635030755,-0.006294282836888598,0.5076383483112932,0.4532036148211979,0.545689323155136,0.0018905715562811398,1.27,0.0035730273262331025,-0.03053435114503822
