,Date,A5G.IR,ABN.AS,ACA.PA,ALPHA.AT,BAMI.MI,BARC.L,BBVA,BCP.LS,BIRG.IR,BKT.MC,BMPS.MI,BNP.PA,BPE.MI,CABK.MC,CBK.DE,DANSKE.CO,DBK.DE,DNB.OL,EBO.DE,ETE.AT,EUROB.AT,GLE.PA,INGA.AS,ISP.MI,JYSK.CO,KBC.BR,MB.MI,NDA-SE.ST,OTP.BD,PEO.WA,PKO.WA,RAW.DE,SAB.MC,SAN.MC,SEB-A.ST,SHB-A.ST,SWED-A.ST,SYDB.CO,TPEIR.AT,UCG.MI,UNI.MC,cor,cor_lw,eig,banks_index,spread,index,spread_ch
5381,2020-08-31,-0.02547166775073939,-0.04474756668471991,-0.03462222647453306,-0.004308940934708905,-0.015684897535379383,0.0,-0.05555536667973693,-0.02180373937636304,-0.05321280591885247,-0.03283285961860816,-0.026494539411980877,-0.03279993551053584,-0.03319350494559081,-0.030271139538290415,-0.021726037557627254,-0.01770444515414349,-0.030797170514724526,-0.02435623596179126,-0.02294433213563729,-0.033474635488053406,-0.0076500561142869294,-0.04041267974993212,-0.038031921553756454,-0.010849438674187528,-0.008517468192448141,-0.029067522258994782,-0.020973408940063942,-0.01638666856774007,-0.014720286676623728,-0.029324367144952124,-0.021768717445728947,-0.023300919054374924,-0.01514268269162622,-0.050560827754706605,-0.017419258741195875,-0.015610849888403222,-0.015576870791102038,-0.03761474500769646,-0.018699062993530857,-0.023321822119224067,-0.03210273714442691,0.6069146721615233,0.6821224725700985,0.6353474080707852,-0.005905723182647926,4.46,0.009732087691070701,-0.021929824561403466
5386,2020-09-07,-0.0126927850897528,-0.004124255032849744,0.008535195552308528,-0.0016987019357040944,0.0,0.000561415222796624,0.0,0.0,0.0,0.006201470609912718,-0.008368172244030081,0.004701374991314289,-0.0050384907737197615,-0.015196042531192666,-0.022136005196439434,-0.0028779504755140906,-0.008726634320686766,0.011961038663947043,0.011805215978199168,-0.007627054009884948,-0.010001687927413072,-0.010823411010521866,0.004160791988989221,0.008546030755853584,0.0150674113726188,0.01949299293437945,-0.0025112363217238975,0.016596874455235167,0.0,0.001964614362991002,0.002379848747063207,0.007279998371755969,0.02012908024232485,0.003778367812277361,0.020539761947584445,0.022563550791804277,0.019950418620521715,0.0019360273926225524,-0.011551157637739395,0.005909945330642596,-0.01554390735667277,0.5729035181579217,0.6172077214933526,0.5942701098364088,-0.003996543529920071,4.39,-0.01954724656016249,-0.015695067264574036
5391,2020-09-14,-0.0029411514512232007,0.03931897166095322,0.0138432815466778,0.06337995420857823,-0.015192528042747955,0.009744666842445016,0.017482479326818234,0.002173957215129585,-0.007127209994939321,-0.0008806808226157203,0.002809069118374863,0.01273879987767712,-0.0004564621188862805,0.004477582298318961,-0.01095496283873576,-0.0009096205752606723,0.01139282155395227,-0.002193810752555425,0.02039819970832224,0.09589658041987481,0.09102940032781537,0.02803307905858854,0.018623935519449297,-0.00011229511984645058,-0.005720241394025494,0.003947500666085846,0.0030370501863921096,0.010422545100642555,0.007533017783735385,0.006170483299280383,0.014352010665934944,-0.00534758190878204,-0.0005348844923191987,0.004763599187082024,-0.0007157236065920003,0.002101950663556229,-0.0006711965777603801,-0.001911966066550752,0.08307971614356902,0.0038479992980278155,0.014526145845587202,0.5256902645138829,0.5746049239083524,0.5434221801049761,-0.020605140440299263,4.4,0.018224927704674432,0.002277904328018332
5396,2020-09-21,-0.050479460472914406,-0.06766519373819235,-0.05360671133176054,-0.07203758239738667,-0.05861202015107103,-0.053992998875710296,-0.06227105218978002,-0.0407938280045701,-0.037464064459748814,-0.04836791366252635,-0.0401786451456424,-0.06373773440932218,-0.02702671608701923,-0.03465349483962488,-0.054216828512882786,-0.028896264309554387,-0.08759127878662787,-0.043833648770425726,-0.055440466821291334,-0.051281988578461224,-0.062096905214797715,-0.07664293829855628,-0.09271334879985293,-0.04618601927687871,-0.03923649109646754,-0.05481505364175698,-0.03698403474645895,-0.04344011626505406,-0.07192821173502695,-0.0393902373901599,-0.04904249264626048,-0.04243281498227913,-0.05947719811651464,-0.062168100220107214,-0.03932179855204643,-0.034562859873175866,-0.029844520653449336,-0.020750931920363147,-0.0642280795222705,-0.061739788721778543,-0.062059148239787865,0.5370914567133863,0.5495790121720889,0.5449945920948802,-0.10198206178717761,4.54,-0.0023865187018450307,0.031818181818181746
5401,2020-09-28,0.0739884935107391,0.06684395919653574,0.05778895048197574,0.005835666852398669,0.01165333010467462,0.07045320442570913,0.02985076879995341,0.04166666666666674,0.06309141360667225,0.017002677010868883,-0.004382676095667226,0.05190091995488766,0.026087013391680847,0.02183862519175994,0.05597201299453758,0.04582798806632926,0.07351639457286785,0.017758578196590546,0.026293432637312986,0.012612557302378757,0.03485708494628814,0.05025672993602681,0.04595568042949916,0.028879084586590054,0.01547717625365741,0.04562825837104967,0.04013478380448121,0.02895512424455471,0.05063994745401024,0.028985586150186204,0.053714702193031094,0.0,0.045708481943179446,0.06814669607062984,0.03657267604946712,0.022329755727370948,0.02769729156856915,0.02011354400717158,0.022641582417459505,0.05445114070305035,0.004683799959196433,0.5334632084577893,0.5395590676761315,0.5415896731951549,0.03242909987669562,4.8,-0.029440512704624444,0.05726872246696035
5406,2020-10-05,0.022896500988661916,0.011576708723096463,0.018201874895175996,0.0,-0.010400213220469245,0.017807663116106154,0.010791426733599119,0.012836926022887774,-0.0012329929784928861,0.012820237079592456,0.011053828109507391,0.03164982228199853,-0.0738228827178572,-0.003773598087861818,0.019758242039074725,0.02545955290989599,0.022790332522079293,0.023716793596545438,0.018926487044271356,0.007109026648032701,0.0,0.031708626489336256,0.024727396517496336,0.02562192118350315,0.022058768045965182,0.011233130284017623,0.03347165547809916,0.025548047749540004,0.0010161997028894643,0.02906047359187358,0.028142629409161346,0.03729627661053603,0.038062158743525254,0.019257479293184332,0.015718433836321877,0.01120291318389599,0.010916992442758788,0.0,0.0,0.016261327631285516,0.1514442813980117,0.4994090522363314,0.4782833521137479,0.5018820922880644,0.00644930132568966,4.58,0.01842978627780001,-0.04583333333333328
5411,2020-10-12,0.001534547423500232,-0.007812355919834091,0.005215006305872016,-0.04223883189414113,-0.008981970361380043,-0.013422993731258992,-0.014285826339158869,-0.01951220638314588,0.017057604722191977,-0.01518440339284266,-0.04372021761171474,0.003590770957143663,-0.025363740000271973,-0.022603638115371694,0.007024227334993194,0.014476824980375724,0.002167538428263782,-0.007407343822522949,-0.017061150563054572,-0.06620807442025234,-0.06026666764105593,0.023840190529379912,-0.010464885791012124,-0.005002911084309614,0.02342291365920568,-0.024764331021622787,-0.005574095958724934,0.0016805194836602144,-0.004052662951050778,-0.009513108017386362,-0.008988776331335102,-0.012372631832274328,-0.02960528222956116,-0.014876066483013428,0.022135024360491196,0.018263683908343875,0.0038989976715295693,0.0,-0.0388006828024523,-0.009706197532124872,-0.04376368657141194,0.5105644746961162,0.4680220622253288,0.5056315300895977,0.03239587041651837,4.44,0.020186538189736147,-0.03056768558951961
5416,2020-10-19,-0.027484117320766055,0.009758750128552318,0.005991285062100671,-0.004032330219398417,-0.021128881992677484,0.015324174108002353,0.007352946644841651,0.0038610312968385685,-0.011375920173006926,0.02064554964684251,-0.02063637795012807,0.012265088773973698,-0.013327833271893463,0.021505320725140553,0.019916612523213084,0.017520611628059513,0.017164751532626976,0.026345135371030226,0.016166399573143364,-0.019230765623531654,0.007692288528181601,0.01957203989351952,0.007262307657506462,0.0025710683557069736,0.011806062880773238,0.0011269775427389384,-0.008734886148698773,0.002877247814569772,0.01340215724825189,-0.011394163002216628,-0.020942374203896552,0.012195094124594963,-0.010305499062624568,0.006818906048463136,0.008769817627807042,0.005864249618822814,0.008832808509955381,0.022471875555188925,-0.005808343783940573,0.004369315497925186,-0.01929265373235367,0.5250088796988284,0.5147201721608408,0.526890372064573,-0.01666666666666672,4.54,-0.007790846619044056,0.022522522522522515
5421,2020-10-26,-0.028585808951526626,-0.012860954830199667,-0.02155394817702816,-0.07171270976033228,-0.017272242703015972,-0.009144693722114017,-0.013698542016799209,-0.02842374048439411,-0.007028008855652579,0.017241055299846764,-0.04102566039613631,-0.016417823388372388,-0.00997086696156213,-0.018346087050767124,-0.027984242372991908,-0.02090448097091513,-0.009852222713651826,-0.030714288459338324,-0.019939860088207806,-0.04655862531404231,-0.06377723753837872,-0.013019675124240737,-0.02139280505497354,-0.021906059567153524,-0.025037212687061383,-0.01313478811294555,-0.004872109230417809,-0.014882934325788577,-0.011916519366408695,-0.0025001744968403683,-0.005722384455888796,-0.0037650773703725715,-0.02109980803914202,-0.012155614236858736,-0.02845533628678587,-0.020817203396370054,-0.018060231135845095,-0.04144145085070894,-0.2426161133217637,-0.013962911229375874,-0.01327796613613963,0.5209764398043202,0.46703290875595416,0.5094118378906467,0.01379310344827589,4.5,-0.019942390878058158,-0.008810572687224627
5426,2020-11-02,0.012441641364066891,0.03831957369330685,0.02948974379459024,-0.018476147675627552,0.039329359698345945,0.004504482041382207,0.0069203197298106645,0.018567702244755013,-0.0028464252458721973,0.01958349907182222,0.08317220433207662,0.04253889875631067,0.037364822111184415,0.031369915281986405,0.04449927566616352,0.04613924400503566,0.04999350601844399,0.022921519798204004,0.03007727083031253,0.006022744612942388,0.01159112333492529,0.041580820621074155,0.05803006960775292,0.04423775685736109,0.03547966806420555,0.00968601268432967,0.03482269303807661,0.034943131927243076,0.05402648437601498,0.030281529017278652,0.03824849226845628,-0.012779414507251952,0.04198492589080449,0.04196856634178925,0.028047230420205738,0.02856358835596229,0.029390659176698364,0.03394490786054205,-0.05312977326648349,0.03202630365284986,0.015553490301107642,0.5157029769994737,0.4615023558141635,0.5005269518432595,-0.01302894038971536,4.81,-0.04856949699041624,0.06888888888888878
5431,2020-11-09,0.1581631818056206,0.1520419436640459,0.13666938529157968,0.2896256812969564,0.07218676099958965,0.15864435878584238,0.17465762304460997,0.18922460000851982,0.15458020266222117,0.19901833574339944,0.012533499917989133,0.17980734510972107,0.1416983518125443,0.14978244512831318,0.15371103219150517,0.049278640113355365,0.04294277678347491,0.0956651660032537,0.12621361139760845,0.29184781602260546,0.26172763210112193,0.18409784912678928,0.14283362281026024,0.09215749246184823,0.04934683237115345,0.14063942359644677,0.07567575817673666,0.0693097023365663,0.05670560213877751,0.09466797493027745,0.08523812242203355,0.12615395957599262,0.19096040422968175,0.1922213492815621,0.0827197489892646,0.06888370501304508,0.045746165862437405,0.03130438493588317,0.18929684500131527,0.1372317777847223,0.09963080921076206,0.629560269126186,0.7104323584501935,0.6531346606115364,0.1530373831775702,4.07,0.07263983621522296,-0.15384615384615374
5436,2020-11-16,0.04248617467310778,0.053006921925231376,0.019003390269052733,0.163004473508364,0.015054436809122995,0.034436479422232935,0.12566841097737425,0.060180576142417896,0.06530609898405104,0.046165197300747085,0.03460206807253052,0.017161295688297384,0.06497157382653906,0.06115461751367013,0.018255534915271543,0.04045950486355587,0.013450435838253672,0.020279260076235595,0.04345881273948171,0.12674894432343042,0.14394713640477752,0.042103904816904514,0.02332170302505987,0.012212747481428199,0.01238939595980404,0.009680832924875427,0.026898302663811213,0.00318078620612261,-0.011666692618652275,0.05454547590009806,0.06600399131942547,0.049898797442827325,0.24591151484243423,0.02817181181025985,0.007540429139524907,0.012649108057368519,0.0042506414448242325,0.050724661918688074,0.17380210840056498,0.022559015442425112,0.05055751477931292,0.628048645611401,0.7039637590660203,0.6462859614644683,0.07163120567375869,3.96,0.05096028445602219,-0.027027027027027084
5441,2020-11-23,0.06037733640026355,0.0428286889817735,0.04067956015939811,0.026315597674698932,-0.0371325928320666,0.017711958665920458,0.014251722124846822,0.017148042002939512,0.040816356706703916,0.0011624398056155893,0.01302929684795373,0.013186964906147569,0.02121931649977382,0.011882904977810194,0.05536544645600583,-0.009615322349489586,0.035044575020361624,0.01467757438441386,0.016803221306407323,0.026643065253957543,0.02454247677831356,0.02412778179019326,0.030086896956248,-0.0037425360950330555,-0.011774614549970863,0.014972023700826176,-0.015408778578709703,-0.0004075122099100881,-0.004222904632615432,0.030526313271449057,0.03801717181101849,0.02250800426466104,-0.0021845661397678073,0.007703862142290685,0.00549945868073376,0.010355303594830279,0.0035857457778625257,-0.017267308705074425,0.03846158413475975,0.033884193866597245,0.016129159347735955,0.6172148687194363,0.685072534663206,0.6313821790136427,0.019098042923324288,3.83,0.009744343019805202,-0.03282828282828276
5446,2020-11-30,-0.016971305363701727,-0.08928203377517974,-0.019262010643221972,0.015470881142361614,-0.002963269720974049,-0.03541214587651165,-0.015053744061927499,0.01109220736393679,-0.027286076540546822,-0.00598931496115751,0.03014194001609405,-0.019623544807606752,-0.030443403199598373,-0.025419876233540917,-0.033753799197722145,-0.011057603660720727,-0.014867144031834978,-0.014674400412730715,-0.03852337638689518,-0.001973809906593793,-0.016469262846718014,-0.03704978984869345,-0.028635983886297622,-0.009873352100311483,-0.008453085985810627,-0.021447629705956595,-0.03311765738498018,-0.01690588358194367,-0.0025084828478635357,-0.04381530143022838,-0.05646885098686494,-0.03749997400126992,-0.06357878617796342,-0.019269585218602003,-0.029336313261108526,-0.012695629491763838,-0.007037004589186546,-0.01596961270034203,0.009009075164561509,-0.04959327533376656,-0.04538904362445051,0.6110062568203936,0.6562426157337904,0.6163750571445128,0.00500974116337316,3.69,0.004172438610383855,-0.03655352480417762
5451,2020-12-07,-0.07464387673535255,-0.019133089132199244,-0.028959335613459314,0.06254483729237115,-0.007842062233189617,-0.01587909324623893,-0.0307101940370067,0.005691011552983571,-0.045938739490931635,0.018303995391965477,-0.036144617162603865,-0.02700059401692767,-0.005432810301111202,-0.0026619385564444764,-0.022447513863635193,0.0019380921620311131,-0.017347383459966226,-0.004033461920089909,0.0023940883538151603,0.015062567516633596,0.01722280363831641,-0.027331401713340697,-0.0190680743643743,-0.009745722906490895,0.003849367998612019,-0.020678583414978302,-0.012496829460106662,-0.008215587015647507,0.0033444631813290826,-0.009731516397953222,0.012142865550066606,-0.01532111818873072,0.004098301446954,-0.04751922142093168,-0.01740630732943127,-0.01334833922501899,-0.006207896448626404,-0.019923280825551393,0.021951239838453374,-0.0118080501961223,-0.03949222013183906,0.6095604546913106,0.6508212311284411,0.6141953553053103,0.03803193944429073,3.51,0.003033476294285853,-0.04878048780487809
5456,2020-12-14,0.03133337370781564,-0.006139440097038484,0.017961040310800147,0.03508853954300717,0.009014011550583234,0.04630302792824437,0.012552370058775297,0.006504004042518163,0.0641296363966557,0.0370632024986115,-0.011796721820269362,0.024005639233708465,-0.002385871433516651,0.01455873595267243,0.010634121676246444,0.022359484771743654,-0.0024952356692982125,0.014375045428643318,0.02002444736546205,0.04029848766551414,-0.011045791527091509,0.01882713887029941,-0.0011370490575888237,0.001756401382710493,0.023713610415509345,0.005666520348260429,0.002181109372493273,0.003703582483949752,0.01223243080101577,0.02695596813545209,-0.013171541380764373,0.011670682096752039,0.03898346292552679,0.018640538188942735,0.0,-0.005989522354430954,0.006323442530733914,0.03727209869354775,0.04303259002645432,-0.01661553343113442,-0.0067214763228848895,0.6130564790356936,0.6571268837936183,0.6160099944239503,-0.024722098710537987,3.57,-0.004574611823443875,0.017094017094017033
5461,2020-12-21,0.002976204217080891,-0.04954962047006628,-0.03378644540497944,-0.08069379977622215,-0.02972508706114607,-0.02579316456266567,-0.026530655814547055,-0.05280261309776946,-0.01651373278192636,-0.044910798189554235,-0.025878033239639553,-0.04246507438723868,-0.040289238039184494,-0.037744541581036906,-0.038970801017200074,0.02086312288444714,-0.0441859308301038,-0.023205563316674227,-0.03499599635741035,-0.048951076086484635,-0.053173253946743326,-0.05187798022856149,-0.0594210172537607,-0.03493185809926125,0.006289245938590149,-0.042335411579254134,-0.02516237706470248,-0.036891188555218,-0.041358871678915166,-0.02376956614523973,-0.018452843291955845,-0.014987986716781698,-0.06793409844941711,-0.04944740059953967,-0.02597099723071572,-0.027831166033371324,-0.022871361850656302,0.006225721655328531,-0.09523808541191248,-0.039114122668538864,-0.04436619077342274,0.593144805467291,0.6433533744813412,0.6053733340290514,-0.0487827117716787,3.58,0.0011744842250265286,0.0028011204481792618
5465,2020-12-28,0.0,-0.010758089959971517,-0.006654107757240846,0.07182305955663382,0.0008310522514685115,0.0,0.010080739602256417,0.0,0.0,-0.003384745099397679,-0.008571398769051997,-0.0037673993658300375,0.013513443867149366,0.006545216575003732,-0.0003729818369402338,0.008875751538382604,0.026160600942965573,0.014527832752644576,0.010462818721220568,0.06032035310658901,0.046632199596050805,-0.00590475347298236,-0.00694705512219973,0.0049137396733951455,0.018558479869466016,-0.0037567591727055705,0.005045193493255606,0.007135476753172609,0.0015221439559549577,0.021283562462613315,0.03376262178728462,0.01744884482674869,-0.004366817074629381,-0.02977515144517162,0.008468778846064007,0.0028838705206404303,0.011249993882350484,0.012849521742064107,0.15060809212921256,0.0009100426971124786,0.025454553010216818,0.5909612368007663,0.6187055094939692,0.5991302858525053,0.05109279141104306,3.52,0.011398915020525147,-0.016759776536312887
5469,2021-01-04,-0.054134488539440695,-0.03366587738798976,-0.009689928153789551,-0.00041911705665775845,-0.006083964511112483,-0.02154346477149416,0.0,0.017045512383643713,0.0024242178022679806,-0.018083079164532778,-0.008629017111483117,-0.002203933841032124,-0.015488258258937515,0.013326914337277618,-0.00721603561783557,0.003477391627882742,-0.017655545692947805,-0.031547568750983856,0.0003984904067806383,0.00486516483994337,0.04908397322911573,-0.018799151536444514,-0.0037953262449823555,-0.0038690527219070736,0.03732307852026162,0.010125732564232104,-0.017506618460742307,-0.0032728884434379824,0.014969977583434657,0.00654665097529894,0.013231083967424562,-0.01431133748474589,-0.01751420300179196,0.011229093696436765,-0.0009468763577714645,0.00048425285303621557,-0.002497953450481205,-0.01189598768280864,-0.04538458637298659,-0.008498948831639042,0.0013988113671048463,0.6021063347832172,0.6406304413102885,0.6099882091117217,-0.02088463292293663,3.49,0.010035075094743773,-0.008522727272727182
5474,2021-01-11,-0.027511961816540254,-0.006693316537674354,-0.013589467053582438,-0.049717500494555034,-0.010051564962933912,-0.011247673611130882,-0.005703343717932685,-0.06139736722428579,-0.052572720968140474,-0.010042344499020195,-0.02105256061055527,-0.006735082253004121,0.02055196030012474,-0.019222737503386877,0.02122207302582213,-0.02202837622751408,0.00042012274890756984,-0.010119046592585668,-0.010634244841321028,-0.05406687098877638,-0.016344302974884206,-0.013499794796070108,-0.02906062770766682,-0.0062404906118124215,-0.026746482017549478,-0.008330667491050492,-0.007684188126721336,0.0005840884541630231,0.02939071413827432,0.021295189969368522,0.0030627573622932225,-0.011312340478395355,-0.0020216929832811426,0.018115820720650433,-0.012337213175415584,-0.0026004825466078296,-0.006520145155439749,-0.016886900517372405,-0.060800029561052016,-0.01736364881751673,-0.002838835885141111,0.5940797919157108,0.6138992873309014,0.598583390231568,0.05374441132637853,3.36,0.024513860590606784,-0.037249283667621924
5479,2021-01-18,0.022755153810858797,0.014849141472231375,0.010319461162506594,-0.01969860358280573,0.002129888088334475,0.016935338076825124,0.0,-0.004615357079041815,0.0029273898286965583,0.01694947546797021,0.00651154543657384,0.0083266386224492,0.022063336242133857,0.0022491392427659296,0.019760056208419696,0.027297605070505604,0.005713065041494714,0.015069314092436281,0.021814091517676104,-0.0012912591456072375,-0.006896598381146979,0.003807426858753127,0.015676679214298828,0.007991572856524076,0.011856019471617074,0.008305759119455525,0.005622605382044066,0.004522250434910724,0.020231181393484565,0.027500815844341053,0.006205041512255649,0.020942287509002844,0.02334115291927752,0.006432617912706107,0.0038160191272536004,-0.0018485056547473677,0.003933346140641447,0.008771844955362873,-0.04382475695464583,0.009089717473571124,0.011415528187158408,0.59154636170315,0.599508648324758,0.5950917400772334,8.839388314330066e-05,3.44,-0.008260068268775678,0.023809523809523725
5484,2021-01-25,-0.023270818015533767,-0.04320694498452016,-0.042531731567467035,-0.06137246683310371,-0.025977658225447064,-0.04152128401953947,-0.018442665664869518,-0.030859114278635857,-0.03484751382443996,-0.0458234040377824,-0.011142022518296546,-0.043054362762426135,-0.030149247255725098,-0.02997075375104674,-0.053066853058897245,-0.029087715159860972,-0.03280892591545992,-0.0071006165675624455,-0.03261692918940318,-0.023683022347166904,-0.018803413343554176,-0.04430845102568137,-0.04513615854883235,-0.03237456613007894,-0.018571972579923157,-0.04013488092517148,-0.015650364272728923,-0.023688613659827773,-0.025735274263185004,-0.015016983808950335,-0.013481649418073394,-0.042179169097783964,-0.02572522617372408,-0.03525758664824441,-0.021982628252121605,-0.02099193362667595,-0.01680856506010886,-0.013235380615045478,-0.09439528041509726,-0.04245702030123655,-0.06430354172085273,0.5989713321358334,0.6418344659073995,0.611460121551344,-0.05188262329856819,3.38,0.00776375546018504,-0.01744186046511631
5489,2021-02-01,0.008163195220455277,0.007897802901924544,0.014498887593134668,-0.0026490531737615175,0.0038620845601413656,0.009734851222712892,-0.008733504874707254,0.0026269197877080153,0.016233876489345933,-0.009470502734978736,0.012596886866339974,0.010055397443359038,0.008884467555084541,-0.012937216389892647,-0.01386866452572122,-0.00047510677904882836,0.017086878710460773,-0.005358679378131281,0.022574153773370575,0.010763663357149511,0.01929379867449943,0.009457187146553414,0.007457605428042191,0.009306590138036253,-0.00389609421541115,0.0031186001646377193,0.00597503697654389,0.0019153680911216941,0.015555672186716496,0.0059653956140623965,0.009348962370100855,0.014215167056075506,-0.013267012790350252,0.000828272754257009,0.003721416623894802,0.0042958656367431125,-0.04322457583561834,-0.003899880730010463,-0.011111055459701702,0.014688275161844677,-0.0017510998429501878,0.5980438909250628,0.6929196755947389,0.6289869719508077,-0.013703738230632978,3.45,-0.031937213753549076,0.020710059171597628
5494,2021-02-08,0.029040404773952977,-0.006538874975053677,0.008386646269425091,0.06612767460268132,0.06157639410262017,0.0017657099366983342,0.024574658654037407,0.011400625208629389,0.020109744133012253,0.001218698422452924,0.19068168717256073,0.012042643370680395,0.07395949916897204,0.011861354981042682,-0.0060411849410083596,-0.005790671092455457,0.019347240012132616,-0.004369499208940364,0.007820997579377043,0.021739134532228865,0.01423735340702903,0.006639495153189401,0.009786285694736385,0.014070729848723929,-0.004139041168894075,-0.007874042049802576,0.03243891636442009,0.010575331265537002,0.0,-0.007575819620573743,-0.015035027336975815,-0.007117618157080119,-0.016307234377335833,0.020444553764280338,0.018189780906780584,0.0035722716114046094,0.0006711065832418761,-0.003021167876500752,0.029681986508782954,0.026480653663424336,0.014184272467195669,0.45995532092494446,0.37443161237092115,0.45890797587030424,0.08213610586011333,3.21,0.03294050955011629,-0.06956521739130439
5499,2021-02-15,0.04142768565611199,0.03762818795391554,0.02022976013956468,0.05063270222433758,0.0013729736862964081,0.055243475323238034,0.0,0.036943766160410174,0.03454543959982037,0.03153701174538015,-0.013888914628732096,0.02302074907845575,0.011278275155912842,0.024411945067146945,0.020312557189825498,0.03144939455181861,0.021937694655937756,0.009419522640393918,0.018038335675208295,0.031537929832501144,0.025932464433741975,0.0645961014279548,0.06503774352586578,0.010257637228953564,0.026800037453757586,-0.0016887083812971992,0.01733080373364726,0.016466465446862033,0.007604521201406644,0.021342315956650593,0.047008547681785195,0.020371313047085504,0.033541349215511884,0.041144875323525065,0.024777673843596082,0.018357042562832104,0.021660573278117434,0.026785819541776945,0.09249334529929554,0.010957578010445168,0.027607432050286596,0.43606045724756004,0.3520565861294146,0.4340723413797209,0.04122630797449567,3.16,0.013799501686108107,-0.015576323987538832
5504,2021-02-22,0.040322693017097455,0.013563135181727137,0.011479047285351873,0.04004240876991405,-0.00970429078960422,0.00403533998462291,-0.00733956045354478,-0.015248820178348055,-0.007113300894753705,-0.016949137880392096,-0.008613958832415003,0.020175866726060088,-0.014508273371541591,-0.004255305064180259,-0.011261234010419896,0.0030932344258500777,0.025209141525098122,0.009798187637578781,-0.0015140797113049054,0.0217929165661801,0.004290250899457337,0.017368574237991652,0.001340895133089548,-0.004031313711193141,0.021423133775125613,0.002718239670858047,-0.0011014147973850141,0.005996043315611654,-0.017125863965564703,-0.015480770018368895,-0.009784713082914731,0.0,0.023047477739913447,-0.026886257886650222,0.002268089923094685,0.009425062543140239,0.002465755074117393,-0.0007157551116152572,0.00469978605090593,-0.0017971832840081303,0.015429896227378004,0.445432566846895,0.37866741984730107,0.44793860473092656,0.017028772753963528,3.14,-0.00483384572704737,-0.006329113924050667
5509,2021-03-01,0.024154558690895556,0.018067149309245467,0.014205723859880282,0.07078690092853601,0.013653600767398633,0.010902171244130399,-0.0035907184830016314,0.024744092765951686,0.04023666392486436,0.00509844032550566,0.0,-0.002841198583570348,0.028106953261949563,0.01163267487440156,0.005156629717155248,0.02462625188987122,0.02075586716309874,0.019270663302382474,0.022026480052707242,0.01428575763669282,0.03856756312736476,0.011930928026238519,0.0199138681002331,0.012183676859409465,0.008261377831453087,0.006373721869380677,0.03457882659093592,0.017819693360024313,0.019780150565892107,0.056637104071878275,0.03583281590656373,0.007724319817627334,0.030484937419188674,0.007765393776699936,0.018110726088383045,0.016625500430620388,0.01797056344858383,0.019176194062458185,0.014564453954027945,0.035831354004654425,0.033057844270521164,0.445102419057384,0.38058167538969706,0.45616146731813406,0.013114483668756227,3.24,-0.013436112204627149,0.031847133757961776
5514,2021-03-08,0.045576404860934394,0.09146345695088143,0.028653146002824537,-0.0023163612388275023,0.040380964945169184,0.0369507002714613,0.001748227724292839,0.01964136061012689,0.05397729904099746,0.042424304272988156,0.01830279138130031,0.03217676505143641,0.04207125630189834,0.02709259216179105,0.05737104176756436,0.01945360112129224,0.04275434869673944,0.018623040856323714,0.028204257466911242,0.004291858908738622,0.0015271228624798017,0.046871296599553025,0.047380006627581794,0.033492797157394394,-0.012477705741784195,0.0200136998438587,0.017207034759080253,0.02458609507301568,-0.002994076361195197,0.017366818358773406,0.024123598949249203,0.03001130706202737,0.06982993907896407,0.02499996599853027,0.037109349532520985,0.03489122897965835,0.024999843626321017,0.00567093147222697,0.01023015923653392,0.047394816880070634,0.02209596642798317,0.45421515538183316,0.4013670331985947,0.4636529687327737,0.0695269885207197,3.25,0.0048499962922918805,0.0030864197530864335
5519,2021-03-15,-0.0009292990481526431,-0.051809704812480595,-0.012986934064538658,0.0,0.0008806538958321397,-0.0017719636233510805,-0.019097160380566525,-0.015463892027599568,0.008004051151397018,-0.016111875676997345,0.0,-0.02354931032638352,-0.01167515956006726,-0.0019935554113957865,-0.046031158371847236,-0.00040803744833639577,-0.018393362476359476,0.0013513993076297304,0.0007031863742481548,0.0,0.0,0.0050540058914354535,-0.004554663281088778,-0.006796573192683453,0.015018296410371557,-0.005601500388155545,0.0053112329979303485,-0.006100981477736189,0.0,0.009259287501672597,0.002801100008288371,0.0005531517085168858,-0.005987976206406009,-0.014293025329313092,-0.004233304867694465,-0.012365720271807823,-0.006796638373353092,-0.004302247270138726,0.0,-0.004475978377972978,-0.006472582245514502,0.44451633331443696,0.41819617602818154,0.46165398693644566,-0.025424373905762354,3.14,0.033493381435793834,-0.03384615384615386
5524,2021-03-22,-0.015582022957159158,-0.01928637098157926,-0.0057780612562963185,0.02584262185102948,0.0012365194463084261,-0.00898127781399427,-0.07526881609056946,-0.023156051773844943,0.0019521520039711415,-0.012535847857792715,0.002553100817597409,-0.008602371955427679,-0.025051201347470964,-0.020598376770566085,-0.010538200553824484,-0.007854493964273845,-0.006982428546051467,-0.022666631162966966,-0.00894072670720003,0.021730092252268074,0.0008677698234462738,-0.00045105224763553053,-0.029423071800755873,-0.006698178860468973,0.0003529786434774973,-0.011075909950865492,-0.005723955596358521,0.0031106168799093226,-0.0066273176145505985,0.0002853154278097403,0.01578106689406611,-0.0033132055230703505,-0.037478672327628804,-0.016776224264447803,-0.001881507869569199,-0.0026062562169275605,-0.00037582901413890646,0.0030101960693076357,-0.20059765284672548,-0.01175952190114049,-0.019255634054758164,0.42907439877028775,0.13709998924754965,0.4056519988129558,-0.00523314848082479,3.2,-0.0033964724797984625,0.019108280254777066
